,T,phi,replicate_id,err_mu_hat,phi_hat,Dt,boot_mean_Dt,boot_sig_Dt
27,1200.0,0.0,27.0,5.913743654252417e-06,0.0,0.03504095038470149,0.03478589299738569,0.0007279451778755292
28,1200.0,0.0,28.0,6.347899779856461e-06,0.0,0.03686362296623631,0.036091256683437864,0.0007876637014250506
29,1200.0,0.0,29.0,2.6848525233937913e-06,0.05128205128205128,0.03412029471723923,0.035490730082321974,0.0007281480036053872
30,1200.0,0.0,30.0,2.4183290859417585e-06,0.02564102564102564,0.03552921055816341,0.03602705158342931,0.0007332205239109523
31,1200.0,0.0,31.0,6.4788409122127585e-06,0.05128205128205128,0.03536318816517629,0.03680983429784716,0.0007358298665891207
32,1200.0,0.0,32.0,6.915362359507334e-06,0.0,0.03547083444379649,0.03567626867325983,0.00073772895118752
33,1200.0,0.0,33.0,1.939938831532296e-05,0.0,0.0352411097267668,0.034484322858268884,0.0007453695310639705
34,1200.0,0.0,34.0,1.9518662934499364e-05,0.0,0.03519156885185594,0.0348911590986065,0.0006775621348526396
35,1200.0,0.0,35.0,9.003101679701412e-06,0.0,0.036173465494839976,0.03637805989097217,0.0007610974094154809
36,1200.0,0.0,36.0,3.22059959359883e-05,0.0,0.03983439088416711,0.03790147957385423,0.0007941713896449346
37,1200.0,0.0,37.0,9.924607196623507e-06,0.0,0.03594316615219204,0.03567395102673647,0.0007213545893665437
38,1200.0,0.0,38.0,2.418896016179927e-06,0.0,0.03748526653796093,0.03709785208294866,0.000819187860831805
39,1200.0,0.0,39.0,3.276886222856374e-06,0.05128205128205128,0.034272503826726745,0.035979414904788724,0.0008010532433896249
40,1200.0,0.0,40.0,3.938548278796306e-06,0.02564102564102564,0.036225874821661945,0.037382684744495805,0.0008051328199813985
41,1200.0,0.0,41.0,1.6718472414857738e-06,0.02564102564102564,0.037128619244105966,0.03783179493233429,0.0008145341760059277
42,1200.0,0.0,42.0,1.4644656299032155e-05,0.0,0.039366208041031164,0.03763003141213229,0.0007619750694395413
43,1200.0,0.0,43.0,3.447664758682758e-05,0.02564102564102564,0.03517090539483979,0.035878771433579995,0.0007754677048723907
44,1200.0,0.0,44.0,3.096062477366609e-05,0.0,0.035909992943641236,0.03523084736634726,0.0007286531741931333
45,1200.0,0.0,45.0,3.288439583160867e-05,0.0,0.0364845047842442,0.03654736706857947,0.0007957903995659892
46,1200.0,0.0,46.0,1.0734252636999182e-05,0.0,0.03637441379426737,0.03661375878239244,0.0007100776605098593
47,1200.0,0.0,47.0,6.711294184417611e-06,0.02564102564102564,0.03561890697913917,0.03702212625269297,0.0007685964716968766
48,1200.0,0.0,48.0,3.5609511834376e-06,0.02564102564102564,0.03360194271981393,0.03488719518470106,0.0007607909518036167
49,1200.0,0.0,49.0,1.4410843280349703e-05,0.0,0.03707541693748463,0.03748414053300108,0.0008447352973518577
50,1200.0,0.0,50.0,4.963494210217103e-06,0.0,0.03582535764717943,0.03469115215631378,0.0007461969833969875
51,1200.0,0.0,51.0,4.902679669553787e-05,0.0,0.0373974310559292,0.03777969578246419,0.0008520655957263922
52,1200.0,0.0,52.0,4.9502770128419905e-06,0.0,0.03418826332436134,0.03328906797500633,0.0006976764434644703
53,1200.0,0.0,53.0,2.1797188351770234e-06,0.0,0.03791568035303771,0.03801721267815192,0.0008532985643111816
54,1200.0,0.0,54.0,5.09070800966302e-07,0.02564102564102564,0.036951490883111844,0.038314025814525546,0.0008025740407150919
55,1200.0,0.0,55.0,8.875842436252504e-06,0.05128205128205128,0.03599574495209778,0.037674899850816526,0.0008188176182108785
56,1200.0,0.0,56.0,2.2660116918141513e-06,0.02564102564102564,0.03615040583508212,0.03689811305551177,0.0007651744767588134
57,1200.0,0.0,57.0,6.5023535246144455e-06,0.0,0.03582715243175087,0.03543217732171696,0.0007133962708468478
58,1200.0,0.0,58.0,8.854953063317558e-06,0.0,0.03855236779811746,0.038127901172627314,0.0008330763635825065
59,1200.0,0.0,59.0,2.041552006229884e-05,0.0,0.035431085740446344,0.035555768258609594,0.0007130996863544726
60,1200.0,0.0,60.0,3.75534484263443e-05,0.0,0.034902343550960155,0.034881228773621036,0.0007222620705386022
61,1200.0,0.0,61.0,2.3546002620926494e-05,0.02564102564102564,0.03573653697333063,0.03657976573653126,0.0007760357918878128
62,1200.0,0.0,62.0,1.3143873939893487e-05,0.02564102564102564,0.0348930547658087,0.03592558353962841,0.0007472205964071481
63,1200.0,0.0,63.0,4.847649914081979e-06,0.0,0.038017654371631716,0.038027767152346216,0.0008017365142795194
64,1200.0,0.0,64.0,3.139242083227222e-06,0.0,0.03819315427969369,0.037702853109036046,0.0007729400772959166
65,1200.0,0.0,65.0,1.6028722689540862e-06,0.0,0.03688375765968699,0.03702098973259917,0.0007495600616391266
66,1200.0,0.0,66.0,1.1838327241746075e-05,0.02564102564102564,0.03472441920768168,0.03604439821910708,0.0007604191909189911
67,1200.0,0.0,67.0,1.0994892298551877e-05,0.02564102564102564,0.03444919944807983,0.03548917630731194,0.00074654718762789
68,1200.0,0.0,68.0,4.216587358522632e-06,0.0,0.035349401416697034,0.03582361663982356,0.0007504929931135583
69,1200.0,0.0,69.0,7.087122973203946e-07,0.0,0.03548668747748939,0.03496176952480343,0.0007296637776832182
70,1200.0,0.0,70.0,6.882764337769598e-06,0.0,0.03589082837476833,0.03559478555983359,0.0007444817202722181
71,1200.0,0.0,71.0,4.737251970667516e-06,0.0,0.03785566890816309,0.03720418133170356,0.0007536696538033098
72,1200.0,0.0,72.0,7.590797450730154e-06,0.0,0.0358451963341788,0.03523936767640767,0.0007571920464451565
73,1200.0,0.0,73.0,3.170450437623526e-06,0.02564102564102564,0.03320170207113342,0.034360979998726844,0.0007578569448813231
74,1200.0,0.0,74.0,1.5310488784815452e-05,0.0,0.03602386914405304,0.036224277737678834,0.0007964833688332753
75,1200.0,0.0,75.0,3.13159339972788e-05,0.02564102564102564,0.03683481998665274,0.037410015132706136,0.0007990928586070705
76,1200.0,0.0,76.0,1.0212311255655945e-05,0.0,0.037432040073620845,0.037475081675077945,0.0007757288605361496
77,1200.0,0.0,77.0,7.701301843493518e-06,0.0,0.038349135966657774,0.036605815278188285,0.0007945655114621347
78,1200.0,0.0,78.0,1.0798659751924434e-05,0.0,0.03841860131001136,0.03792438018846887,0.0008279543147680773
79,1200.0,0.0,79.0,1.7701499550115065e-05,0.02564102564102564,0.034300624643952955,0.0350831677227458,0.0007609039504723161
80,1200.0,0.0,80.0,9.025864159635613e-06,0.02564102564102564,0.03419426448537421,0.034793452564531126,0.0007127320972272632
81,1200.0,0.0,81.0,2.7446570830131345e-06,0.05128205128205128,0.03602547184107631,0.038253270613269774,0.0008266643158180399
82,1200.0,0.0,82.0,1.1425857812115063e-06,0.02564102564102564,0.03510498930483836,0.03585816224640577,0.0008012062567631458
83,1200.0,0.0,83.0,6.6552483667149675e-06,0.02564102564102564,0.03702439972198134,0.03760336863743523,0.0007836454711667527
84,1200.0,0.0,84.0,1.7038250069498703e-06,0.0,0.037544233652048245,0.036925347341599433,0.0007810836674331134
85,1200.0,0.0,85.0,5.0120107018693465e-06,0.0,0.03563919644404272,0.03566906898147367,0.0007372189777496695
86,1200.0,0.0,86.0,1.2893236101721636e-05,0.0,0.03711814807547893,0.03644050636567514,0.0007638782910053053
87,1200.0,0.0,87.0,1.2091227328455315e-05,0.02564102564102564,0.03574897093702144,0.036300957640224264,0.0007838133963824808
88,1200.0,0.0,88.0,1.2815340268362538e-05,0.0,0.0368148126910033,0.03613776629265733,0.0007978453973106929
89,1200.0,0.0,89.0,4.873067194074725e-06,0.0,0.03555698098496196,0.03604182939731878,0.0007403401364913775
90,1200.0,0.0,90.0,3.947690219274329e-06,0.0,0.03547639461678882,0.03504772035750675,0.0007321026547415023
91,1200.0,0.0,91.0,3.776578533955431e-05,0.0,0.035503150545589404,0.03466051280833865,0.0006764882942952147
92,1200.0,0.0,92.0,1.844266261435676e-05,0.0,0.03778158843988079,0.03762466324174338,0.0008560626935201182
93,1200.0,0.0,93.0,6.820715293700123e-06,0.02564102564102564,0.03508071498463985,0.03634840763420067,0.0008008375694974913
94,1200.0,0.0,94.0,2.2109735175772217e-06,0.0,0.035172090544672074,0.03521269326340927,0.0007050079273311561
95,1200.0,0.0,95.0,7.622536756556678e-06,0.0,0.03563771576049704,0.03554971136655467,0.0007485211655669858
96,1200.0,0.0,96.0,6.366126494886497e-06,0.02564102564102564,0.03836850020490787,0.038957317793326555,0.0008973726956941491
97,1200.0,0.0,97.0,5.115690939339141e-06,0.02564102564102564,0.033972772547746326,0.03525301785693726,0.0007637582480315879
98,1200.0,0.0,98.0,2.9235915097795806e-06,0.0,0.03821340232645541,0.036388612365315695,0.0007665179507955572
99,1200.0,0.0,99.0,5.559434773572313e-06,0.0,0.03697260900047317,0.0373373266292751,0.0007980065171783084
100,1200.0,0.0,100.0,4.132991881827386e-05,0.0,0.03714368979057369,0.03683725622423671,0.0007487607023517657
101,1200.0,0.0,101.0,1.591170937462392e-05,0.0,0.03611244259087752,0.03555496960577605,0.0007208685360053102
102,1200.0,0.0,102.0,1.3693516447636217e-05,0.0,0.03717239260506844,0.03481806683916992,0.0007033893861522297
103,1200.0,0.0,103.0,2.0552457742933458e-05,0.0,0.03611404891269012,0.03637818248212033,0.0007620171419522536
104,1200.0,0.0,104.0,8.285433139740615e-06,0.02564102564102564,0.03568431499993816,0.03669756253953811,0.0008189554508716177
105,1200.0,0.0,105.0,2.7970391218618747e-06,0.0,0.03399875221759714,0.03411831566393628,0.000698057186785585
106,1200.0,0.0,106.0,1.3378685623291183e-06,0.0,0.038138858221344184,0.03794640747331168,0.0007950305316442642
107,1200.0,0.0,107.0,1.1000549615322681e-05,0.02564102564102564,0.03541331123794398,0.03665453714482459,0.0007631637750227573
108,1200.0,0.0,108.0,6.110031066051818e-06,0.0,0.040066524740588944,0.038509081281094294,0.0008299545530033121
109,1200.0,0.0,109.0,1.3188214047129205e-05,0.0,0.03838244391416959,0.036581772906859315,0.0007641501827327836
110,1200.0,0.0,110.0,6.59464014460378e-05,0.0,0.03685706444661042,0.036453405655634666,0.0007849412306828456
111,1200.0,0.0,111.0,1.5645435717868066e-05,0.0,0.03687640922135314,0.03613734387474096,0.0007862447940574036
112,1200.0,0.0,112.0,1.2677994111226305e-05,0.0,0.03536015504315143,0.03489246938665448,0.0007167139254633397
113,1200.0,0.0,113.0,3.8400802812590555e-06,0.0,0.03517382872361788,0.03526457192839983,0.0007380357741897188
114,1200.0,0.0,114.0,5.287397774635394e-06,0.0,0.03679038693485918,0.037001732336301656,0.00079847216947449
115,1200.0,0.0,115.0,2.042180598551872e-06,0.0,0.03652045103741409,0.036581834060957726,0.0007337167892879664
116,1200.0,0.0,116.0,1.4778755850065108e-05,0.0,0.036165105391600935,0.03598683116348326,0.0007836061766099641
117,1200.0,0.0,117.0,7.718936391465885e-06,0.0,0.03457141810246381,0.034451568441335595,0.0007372863014109382
118,1200.0,0.0,118.0,8.728311303070059e-07,0.02564102564102564,0.03660093439776432,0.03767856975213289,0.000801205559866075
119,1200.0,0.0,119.0,9.958901780310043e-06,0.0,0.03440966255405854,0.034178813936313904,0.0006939645291069435
120,1200.0,0.0,120.0,1.5672212128948723e-05,0.0,0.0365092224216713,0.036698521655322586,0.0007882001101999247
121,1200.0,0.0,121.0,4.88811498453875e-06,0.02564102564102564,0.03683749144627687,0.03733152589293987,0.0008067980489912266
122,1200.0,0.0,122.0,1.8572220953125602e-05,0.02564102564102564,0.032409476920152405,0.033097849179885126,0.0006589779431839633
123,1200.0,0.0,123.0,1.1176979827348587e-05,0.0,0.034029392763416905,0.03352914276754277,0.0006795641420214901
124,1200.0,0.0,124.0,2.6863470944775297e-05,0.0,0.0356525311649551,0.0356493869926193,0.0007188398965282021
125,1200.0,0.0,125.0,5.4710896664703265e-05,0.02564102564102564,0.034412583005053024,0.03524144506889594,0.0006931650380804554
126,1200.0,0.0,126.0,2.4322041098944115e-05,0.0,0.03590795146858697,0.03597729891608212,0.0007269775444716853
127,1200.0,0.0,127.0,1.454270315370383e-05,0.0,0.03558592057576937,0.034441674269998286,0.0007126940515925331
128,1200.0,0.0,128.0,4.4604704976358015e-06,0.02564102564102564,0.03570940965891515,0.03658495189514568,0.0007944755784844431
129,1200.0,0.0,129.0,2.0196561133162276e-05,0.02564102564102564,0.03657933356892681,0.037575442300408796,0.0007972848465363894
130,1200.0,0.0,130.0,1.2510102849461165e-05,0.0,0.03633485073789179,0.03548569347705809,0.0007308545586114279
131,1200.0,0.0,131.0,1.182699796496208e-05,0.0,0.03587576999183396,0.03618992949441856,0.0007914990249816084
132,1200.0,0.0,132.0,8.247924935244876e-06,0.0,0.03419084097895765,0.03377662202219791,0.0006936669185859576
133,1200.0,0.0,133.0,7.365493793290469e-06,0.02564102564102564,0.0350067440650244,0.03603956322372271,0.000733393541440716
134,1200.0,0.0,134.0,4.318909080078905e-06,0.0,0.03615350322876617,0.03568576405956948,0.0007201774827445668
135,1200.0,0.0,135.0,2.5664384597549392e-05,0.0,0.03543511309123714,0.035220732648560404,0.0007116460213220429
136,1200.0,0.0,136.0,3.7131576094293726e-06,0.0,0.03684340753191013,0.03664949963048024,0.0007889478018506796
137,1200.0,0.0,137.0,1.1389760545719764e-07,0.0,0.03722849339369237,0.03631664694992125,0.000805262857518068
138,1200.0,0.0,138.0,1.253380488638558e-05,0.02564102564102564,0.03500219558921658,0.03614360562657791,0.0007660163926564521
139,1200.0,0.0,139.0,3.025537578494721e-06,0.0,0.034994011423252466,0.03464917473766081,0.0006715063744413921
140,1200.0,0.0,140.0,3.8585426979344524e-05,0.0,0.03448404785136416,0.034353477876409945,0.0006908108775428089
141,1200.0,0.0,141.0,1.0969685496265243e-05,0.0,0.03714836869580139,0.035825297575912914,0.0007663680091661914
142,1200.0,0.0,142.0,1.4890354950597109e-05,0.02564102564102564,0.036585363054331445,0.037764667146980305,0.0007977567889987677
143,1200.0,0.0,143.0,3.6865813487996195e-06,0.02564102564102564,0.037004496915714134,0.03792461238654764,0.000788546357390163
144,1200.0,0.0,144.0,5.042718424533908e-06,0.0,0.035355323595973646,0.035329344311251,0.0007534068327774201
145,1200.0,0.0,145.0,7.546040361417617e-06,0.0,0.03596540261989812,0.03577150572830869,0.0007628812346122154
146,1200.0,0.0,146.0,3.555367919973564e-05,0.0,0.034038109732715725,0.03421504811856763,0.0006820677449531137
147,1200.0,0.0,147.0,2.6885262599223027e-05,0.0,0.035599856322940424,0.03544459975411444,0.0007332052896720493
148,1200.0,0.0,148.0,9.077582380637841e-06,0.0,0.036579442575276594,0.03689283230899285,0.0008286490929318388
149,1200.0,0.0,149.0,9.626278201606287e-06,0.0,0.03592038612310011,0.036268709736231725,0.0007714333144926944
150,1200.0,0.0,150.0,1.6702177407649213e-05,0.02564102564102564,0.03424685057984553,0.03536227692868471,0.0007286140058033933
151,1200.0,0.0,151.0,9.507687617704204e-06,0.02564102564102564,0.0338100008399727,0.03453879510342634,0.0007490290005070049
152,1200.0,0.0,152.0,6.496749417371693e-06,0.0,0.03757052809664,0.0374548695598327,0.0008221692661361216
153,1200.0,0.0,153.0,3.93165368544091e-05,0.02564102564102564,0.035540169551530665,0.036974192074096,0.0007711690555692918
154,1200.0,0.0,154.0,8.480049789782925e-05,0.05128205128205128,0.034153429718908536,0.03553866862088105,0.0007450565094064522
155,1200.0,0.0,155.0,1.5138978997059148e-05,0.0,0.036901787964502684,0.03683277025986378,0.0007826510671858583
156,1200.0,0.0,156.0,2.2887330211504455e-05,0.0,0.035507671183509164,0.035738444210509895,0.0007900159436977309
157,1200.0,0.0,157.0,9.054970683170089e-05,0.02564102564102564,0.03582834503178483,0.03696015369036328,0.0007832906098386449
158,1200.0,0.0,158.0,2.2882280685421724e-06,0.0,0.034259786145717556,0.034246488888101285,0.000685719165345184
159,1200.0,0.0,159.0,3.108433481217284e-05,0.0,0.03491952535334176,0.03506889641872536,0.0007032322053339534
160,1200.0,0.0,160.0,4.666713139623535e-06,0.0,0.03932705580265631,0.03847032491810855,0.0008468951966716439
161,1200.0,0.0,161.0,1.8127512797642654e-05,0.02564102564102564,0.034837064459358705,0.03579488844854987,0.0007474671787184523
162,1200.0,0.0,162.0,3.2223518723782593e-06,0.05128205128205128,0.035565401054235606,0.03728866273029422,0.0008691283057131523
163,1200.0,0.0,163.0,2.512296913241569e-06,0.0,0.03780341211581245,0.03627484573569166,0.0007632851717252696
164,1200.0,0.0,164.0,8.101944339188506e-06,0.0,0.0359084283840336,0.035631968500441515,0.0007559338182946463
165,1200.0,0.0,165.0,2.370064996196987e-05,0.0,0.035472507171776566,0.03477004435578794,0.000664748680895802
166,1200.0,0.0,166.0,5.076229822870039e-06,0.0,0.03716488593104441,0.03645286148678575,0.000775452850390231
167,1200.0,0.0,167.0,2.1749977761601052e-05,0.0,0.03719348420875846,0.036855212269740506,0.0007952092209619305
168,1200.0,0.0,168.0,1.0415787128992298e-05,0.0,0.03867116734999223,0.037173369320130975,0.0008081144879457389
169,1200.0,0.0,169.0,1.0169202382714835e-05,0.0,0.03326045481781256,0.032857963452767265,0.0006911625728138617
170,1200.0,0.0,170.0,1.4259346163730263e-05,0.0,0.038132768710479735,0.03682330074119601,0.0008140950119201579
171,1200.0,0.0,171.0,1.5945931419212188e-06,0.0,0.03824054027850094,0.037256313137375825,0.0007851166079890635
172,1200.0,0.0,172.0,7.465517882844406e-06,0.0,0.03607661432122239,0.03613982354214842,0.0007086624727845899
173,1200.0,0.0,173.0,3.967520350304789e-06,0.0,0.033957651511331184,0.03390821399957261,0.0006712844991783191
174,1200.0,0.0,174.0,1.3806616259776585e-05,0.0,0.03549816173635282,0.035908528124731005,0.0007782443178172056
175,1200.0,0.0,175.0,7.686376682102428e-05,0.0,0.036490600803949905,0.03645470151890461,0.0007877052266213727
176,1200.0,0.0,176.0,1.4170455065237123e-06,0.02564102564102564,0.03406366439387886,0.03540388252009289,0.0007088087525690336
177,1200.0,0.0,177.0,4.257351634312682e-06,0.0,0.03548117612141036,0.035642888577379905,0.0007306862166758621
178,1200.0,0.0,178.0,4.892415720410198e-07,0.0,0.034508003604379,0.034303846946205245,0.0007037908526298471
179,1200.0,0.0,179.0,1.629375234006029e-05,0.0,0.03621657067279133,0.03666504519424329,0.0007623038910437247
180,1200.0,0.0,180.0,2.8835131512496833e-05,0.0,0.03664364172181292,0.03576762087890522,0.0007615547670998231
181,1200.0,0.0,181.0,1.861763884532698e-05,0.0,0.03550199914765681,0.03593826792130367,0.0007646847968782154
182,1200.0,0.0,182.0,1.8104458516348883e-05,0.0,0.036008869642519335,0.03559081801593766,0.0007924524547482715
183,1200.0,0.0,183.0,2.5589421657405077e-06,0.0,0.0357342952965992,0.03572927779290439,0.0007439977834367653
184,1200.0,0.0,184.0,5.276856774432682e-06,0.02564102564102564,0.034359834744371945,0.03524856037868076,0.0007375169473340668
185,1200.0,0.0,185.0,1.2130624367177623e-05,0.02564102564102564,0.03478010855909756,0.03562604139178842,0.000782241798778803
186,1200.0,0.0,186.0,4.528778210023945e-06,0.02564102564102564,0.034735106415798175,0.03546837435735217,0.0007648830589482284
187,1200.0,0.0,187.0,8.28930342257967e-06,0.0,0.035318029406618025,0.03584018210773002,0.0007594353291368663
188,1200.0,0.0,188.0,3.324629423863728e-05,0.0,0.03565842462470165,0.03499205978128555,0.0007006498024907128
189,1200.0,0.0,189.0,3.4543575603010064e-06,0.02564102564102564,0.0364546744627611,0.03790200822521012,0.0008707583581818061
190,1200.0,0.0,190.0,1.2654791571751837e-06,0.02564102564102564,0.03470841949962357,0.035734093446778824,0.0007582862620368647
191,1200.0,0.0,191.0,6.433542600472403e-06,0.0,0.03670791528421712,0.03627118702248829,0.0007548663562510671
192,1200.0,0.0,192.0,4.080048778966961e-06,0.02564102564102564,0.0367223722955109,0.037775587163844986,0.0008478486336447826
193,1200.0,0.0,193.0,4.479302459737305e-05,0.0,0.03592551826182536,0.0359365165803923,0.0007693589034305858
194,1200.0,0.0,194.0,6.523300613669688e-06,0.0,0.037329310375476786,0.03586393108290622,0.0007684779732316099
195,1200.0,0.0,195.0,4.864487028782582e-06,0.0,0.03449306559963008,0.03423071202420695,0.0006953363179193833
196,1200.0,0.0,196.0,2.4451580995225173e-05,0.0,0.03473402833706047,0.03508684861718537,0.000763901916822158
197,1200.0,0.0,197.0,5.358283454250634e-06,0.0,0.03524520153410751,0.03540457047297889,0.0007541038290983139
198,1200.0,0.0,198.0,9.355396820986612e-06,0.0,0.03823810791693041,0.03743160339825389,0.0008030695895594963
199,1200.0,0.0,199.0,1.593510097167582e-06,0.0,0.034897325313672865,0.03482762801659338,0.00073798315935048
200,1200.0,0.0,200.0,3.317687442790489e-05,0.0,0.0349431281171716,0.03527674425130503,0.0007457747937326474
201,1200.0,0.0,201.0,4.59430136962923e-06,0.0,0.03707722266794787,0.03596436050883681,0.0007635356595904752
202,1200.0,0.0,202.0,2.1594464624956475e-06,0.0,0.03573812420961226,0.03539029893675449,0.0007305602775905561
203,1200.0,0.0,203.0,7.385717798624446e-07,0.02564102564102564,0.035828788832906,0.03645397443405611,0.0007502373049732269
204,1200.0,0.0,204.0,4.020782005178525e-05,0.0,0.036837564087984394,0.03652504026369819,0.0007736723163862597
205,1200.0,0.0,205.0,1.2887650417642592e-05,0.05128205128205128,0.03441188962365057,0.03602462587354724,0.0007560133490461291
206,1200.0,0.0,206.0,7.046211707795838e-06,0.0,0.037579156310999416,0.036386712714015564,0.0007243749336431151
207,1200.0,0.0,207.0,1.420837661139031e-05,0.0,0.03523686681390405,0.034657737966737455,0.0007222512020748621
208,1200.0,0.0,208.0,1.4490638750685124e-06,0.0,0.0355011617848563,0.0358246927438517,0.0007438684378325198
209,1200.0,0.0,209.0,7.431422005465221e-05,0.0,0.03641766392997476,0.03683410999322035,0.0007605321496373911
210,1200.0,0.0,210.0,2.389474796325627e-05,0.0,0.03640977092731025,0.03682888951354621,0.0007417109711750945
211,1200.0,0.0,211.0,1.1538296779861762e-05,0.0,0.03522088652941455,0.03502296990278677,0.0006992638154013707
212,1200.0,0.0,212.0,3.3239117399421894e-05,0.02564102564102564,0.038057377459515776,0.03881400024860245,0.0008643430443817604
213,1200.0,0.0,213.0,2.099703641727466e-05,0.0,0.0358266104723812,0.03554635704441723,0.0007037696291154785
214,1200.0,0.0,214.0,2.2377435081850883e-05,0.0,0.03701705788150402,0.03638365707107016,0.0007324019322742945
215,1200.0,0.0,215.0,3.152138982089653e-06,0.0,0.03663312122879438,0.03583533389480622,0.0007510156680501036
216,1200.0,0.0,216.0,2.5616319645786252e-06,0.0,0.035678057868006784,0.03583634601723819,0.0007738521514660022
217,1200.0,0.0,217.0,2.5542479731732457e-06,0.0,0.03697791394339697,0.03616485361168439,0.0007547904508427421
218,1200.0,0.0,218.0,3.834262597872955e-06,0.0,0.037379452344695516,0.03652440286325834,0.0007722385722175366
219,1200.0,0.0,219.0,3.5722638885250904e-05,0.0,0.03792582342484741,0.037164530643382994,0.0008007687771627903
220,1200.0,0.0,220.0,1.3096632701819989e-05,0.02564102564102564,0.037850796890411785,0.03868600090628438,0.0008832108911910256
221,1200.0,0.0,221.0,2.664122653002015e-05,0.0,0.035669625720313534,0.036049783663057104,0.0007348992679018846
222,1200.0,0.0,222.0,4.556692111442155e-05,0.0,0.03592796160005021,0.03580942350549007,0.0007177976415076925
223,1200.0,0.0,223.0,2.9137193044605765e-05,0.02564102564102564,0.03527310864281535,0.03603876556134412,0.0007734664435155233
224,1200.0,0.0,224.0,9.002352939106593e-06,0.0,0.03796528580621682,0.036789394937603234,0.0007297485417838394
225,1200.0,0.0,225.0,1.9721173918256215e-06,0.05128205128205128,0.03636208339655393,0.03818377497749571,0.0008010952941087196
226,1200.0,0.0,226.0,2.60961852403529e-05,0.0,0.03703918698272683,0.037035553409500294,0.0008280150670467162
227,1200.0,0.0,227.0,6.007685486566183e-05,0.0,0.03537921056776182,0.035533129590202696,0.0007379099172465832
228,1200.0,0.0,228.0,2.8975152751717643e-05,0.02564102564102564,0.034669937537608504,0.03536068185703738,0.000727449826327018
229,1200.0,0.0,229.0,9.067475833753284e-06,0.0,0.035144128236392465,0.03551102248301835,0.0007246332801055507
230,1200.0,0.0,230.0,4.162935486263768e-05,0.0,0.038402261601827734,0.037481266501669636,0.000821072111710971
231,1200.0,0.0,231.0,1.2243905282417395e-05,0.0,0.036348841085318634,0.035913157349695565,0.0007329120620883411
