,T,phi,replicate_id,err_mu_hat,phi_hat,Dt,boot_mean_Dt,boot_sig_Dt
559,500.0,0.8,59.0,0.0012591670697527319,0.7948717948717948,0.016168804673733016,0.07652019792962966,0.0024704505853929146
560,500.0,0.8,60.0,0.0017054091446786588,0.7948717948717948,0.016383264248967945,0.07857504918407426,0.0025275446798710814
561,500.0,0.8,61.0,9.433670631461819e-05,0.7948717948717948,0.015669384609795754,0.07817541205561943,0.0023110192339364666
562,500.0,0.8,62.0,0.0008611442066097878,0.7948717948717948,0.017071751529606282,0.07834579240363747,0.0024076393123654274
563,500.0,0.8,63.0,0.00033317341674275486,0.8205128205128205,0.015630127324711227,0.08481290358897763,0.002866638818412855
564,500.0,0.8,64.0,0.0031535236181217704,0.7948717948717948,0.01591143972445043,0.07953010786919237,0.002585018637031334
565,500.0,0.8,65.0,0.0005147610827830916,0.7948717948717948,0.01637157651825158,0.07857147855273072,0.002705850350647409
566,500.0,0.8,66.0,0.0003129740202568709,0.7948717948717948,0.017465379604649167,0.08106469545695233,0.0025688392714424526
567,500.0,0.8,67.0,0.00030350390783127,0.7948717948717948,0.016203800510981258,0.07501428172151517,0.002489879747261266
568,500.0,0.8,68.0,0.0006035831574783483,0.8205128205128205,0.01557532800510701,0.09066206745314846,0.003056664039982715
569,500.0,0.8,69.0,0.00011754195495825301,0.7948717948717948,0.016068204210173978,0.0771796013380848,0.002400738961463889
570,500.0,0.8,70.0,0.0005829155183199066,0.7948717948717948,0.017482008263670423,0.08021188285625226,0.0026849059207964773
571,500.0,0.8,71.0,0.0006465164984013133,0.7948717948717948,0.014783141846869461,0.07595501042735654,0.0023635312130867287
572,500.0,0.8,72.0,0.0005140368350411444,0.8205128205128205,0.016709365688134095,0.08670693658771524,0.002844257955527164
573,500.0,0.8,73.0,0.0007142912233577829,0.7948717948717948,0.01704850026055504,0.08142661916688229,0.002423827793578797
574,500.0,0.8,74.0,0.00017540366063282403,0.7948717948717948,0.01651697189649638,0.07856920071740038,0.0023655269590487633
575,500.0,0.8,75.0,0.0018389420565750713,0.7948717948717948,0.01618563697584652,0.07881425296389817,0.0024377728948161773
576,500.0,0.8,76.0,0.000214596797561184,0.7692307692307692,0.017547138030259174,0.07646008189390213,0.0024267395572478644
577,500.0,0.8,77.0,0.0005103138304027587,0.7948717948717948,0.016512162247910016,0.0764180029936212,0.0023769719094372914
578,500.0,0.8,78.0,0.0008351156543095741,0.7692307692307692,0.017182716143735944,0.07766077838453463,0.0024489365946819813
